Protein_1,Protein_2,LIS,LIA,ipTM,Confidence,pTM,pLDDT,Model,Recycle,saved folder,pdb,pkl
A,B,0.0,0,0.225,0.274,0.47,75.79,4,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/fzd1_human___3548,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl
A,B,0.049,413,0.299,0.339,0.499,76.33,5,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/fzd1_human___3548,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl
A,B,0.0,0,0.245,0.308,0.561,63.63,1,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/pth1r_human___3645,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl
A,B,0.0,0,0.127,0.213,0.56,64.52,2,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/pth1r_human___3645,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl
A,B,0.0,0,0.176,0.245,0.521,60.2,3,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/pth1r_human___3645,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl
A,B,0.029,572,0.298,0.347,0.54,61.6,4,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/pth1r_human___3645,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl
A,B,0.055,1502,0.336,0.374,0.527,58.82,5,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/pth1r_human___3645,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl
A,B,0.0,0,0.266,0.334,0.607,71.85,1,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/vipr1_human___3640,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl
A,B,0.0,0,0.13,0.22,0.577,69.92,2,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/vipr1_human___3640,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl
A,B,0.0,0,0.157,0.242,0.582,67.85,3,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/vipr1_human___3640,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl
A,B,0.0,0,0.225,0.293,0.565,66.51,4,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/vipr1_human___3640,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl
A,B,0.0,0,0.166,0.248,0.574,66.46,5,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/vipr1_human___3640,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl
A,B,0.212,2290,0.619,0.65,0.778,77.24,1,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/cx3c1_human___644,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl
A,B,0.229,2305,0.622,0.654,0.78,76.82,2,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/cx3c1_human___644,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl
A,B,0.224,2294,0.638,0.664,0.767,75.48,3,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/cx3c1_human___644,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl
A,B,0.238,2346,0.656,0.68,0.774,76.07,4,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/cx3c1_human___644,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl
A,B,0.252,2389,0.66,0.686,0.788,76.72,5,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/cx3c1_human___644,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl
A,B,0.0,0,0.385,0.45,0.711,77.11,1,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/ghrhr_human___613,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl
A,B,0.0,0,0.392,0.454,0.699,75.75,2,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/ghrhr_human___613,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl
A,B,0.0,0,0.387,0.447,0.687,75.39,3,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/ghrhr_human___613,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl
A,B,0.022,639,0.46,0.501,0.663,72.74,4,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/ghrhr_human___613,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl
A,B,0.0,0,0.331,0.397,0.663,73.08,5,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/ghrhr_human___613,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl
A,B,0.031,926,0.367,0.42,0.63,71.69,1,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/calcr_human___1152,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl
A,B,0.044,2421,0.434,0.481,0.667,71.6,2,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/calcr_human___1152,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl
A,B,0.046,1926,0.375,0.43,0.654,72.41,3,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/calcr_human___1152,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl
A,B,0.015,94,0.31,0.372,0.622,69.66,4,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/calcr_human___1152,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl
A,B,0.076,2837,0.406,0.456,0.658,71.34,5,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/calcr_human___1152,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl
A,B,0.08,2508,0.398,0.457,0.695,79.29,1,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/fshr_human___2270,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl
A,B,0.202,7678,0.571,0.602,0.726,79.83,2,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/fshr_human___2270,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl
A,B,0.076,2706,0.391,0.456,0.715,78.5,3,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/fshr_human___2270,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl
A,B,0.016,459,0.318,0.391,0.684,77.68,4,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/fshr_human___2270,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl
A,B,0.077,2595,0.4,0.457,0.686,77.84,5,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/fshr_human___2270,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl
A,B,0.064,1456,0.463,0.512,0.707,79.19,1,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/fshr_human___1997,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl
A,B,0.209,6118,0.619,0.64,0.725,79.88,2,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/fshr_human___1997,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl
A,B,0.103,3143,0.537,0.576,0.73,79.14,3,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/fshr_human___1997,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl
A,B,0.095,2217,0.49,0.533,0.705,78.85,4,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/fshr_human___1997,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl
A,B,0.081,2118,0.5,0.54,0.699,77.41,5,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/fshr_human___1997,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl
A,B,0.579,22030,0.758,0.761,0.771,80.36,1,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/gipr_human___3542,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl
A,B,0.584,21930,0.753,0.757,0.773,79.79,2,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/gipr_human___3542,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl
A,B,0.6,22053,0.755,0.759,0.776,80.58,3,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/gipr_human___3542,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl
A,B,0.563,21588,0.746,0.748,0.754,79.22,4,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/gipr_human___3542,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl
A,B,0.591,22246,0.759,0.761,0.77,79.51,5,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/gipr_human___3542,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl
A,B,0.479,18339,0.877,0.85,0.741,80.21,1,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/gipr_human___3643,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl
A,B,0.506,18676,0.886,0.86,0.752,80.53,2,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/gipr_human___3643,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl
A,B,0.517,18445,0.894,0.864,0.744,79.84,3,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/gipr_human___3643,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl
A,B,0.459,17452,0.864,0.834,0.714,77.87,4,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/gipr_human___3643,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl
A,B,0.523,18739,0.898,0.868,0.746,79.03,5,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/gipr_human___3643,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl
A,B,0.404,18456,0.8,0.784,0.72,75.31,1,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/vipr2_human___1140,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl
A,B,0.35,16065,0.754,0.737,0.667,71.01,2,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/vipr2_human___1140,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl
A,B,0.138,4777,0.499,0.527,0.639,68.91,3,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/vipr2_human___1140,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl
A,B,0.046,706,0.343,0.397,0.614,66.12,4,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/vipr2_human___1140,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl
A,B,0.345,16016,0.749,0.736,0.682,71.01,5,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/vipr2_human___1140,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl
A,B,0.044,1266,0.238,0.296,0.528,72.11,1,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/fzd1_human___2945,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl
A,B,0.0,0,0.147,0.218,0.505,70.25,2,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/fzd1_human___2945,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl
A,B,0.0,0,0.233,0.293,0.537,72.25,3,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/fzd1_human___2945,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl
A,B,0.0,0,0.223,0.282,0.518,69.66,4,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/fzd1_human___2945,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl
A,B,0.0,0,0.18,0.248,0.519,69.82,5,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/fzd1_human___2945,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl
A,B,0.015,1,0.314,0.365,0.57,70.58,1,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/fzd1_human___681,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl
A,B,0.0,0,0.203,0.276,0.571,69.76,2,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/fzd1_human___681,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl
A,B,0.0,0,0.314,0.369,0.586,71.36,3,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/fzd1_human___681,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl
A,B,0.0,0,0.323,0.373,0.572,69.67,4,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/fzd1_human___681,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl
A,B,0.016,66,0.344,0.395,0.598,71.69,5,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/fzd1_human___681,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl
A,B,0.0,0,0.258,0.306,0.498,62.7,1,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/fzd6_human___808,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl
A,B,0.0,0,0.234,0.287,0.498,62.98,2,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/fzd6_human___808,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl
A,B,0.0,0,0.336,0.369,0.504,62.86,3,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/fzd6_human___808,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl
A,B,0.009,4,0.345,0.379,0.518,62.5,4,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/fzd6_human___808,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl
A,B,0.0,0,0.333,0.368,0.509,62.64,5,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/fzd6_human___808,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl
A,B,0.205,5918,0.509,0.531,0.619,72.75,1,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/calcr_human___921,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl
A,B,0.231,7586,0.586,0.593,0.623,72.29,2,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/calcr_human___921,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl
A,B,0.19,5546,0.496,0.519,0.608,72.25,3,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/calcr_human___921,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl
A,B,0.126,4170,0.413,0.447,0.586,69.16,4,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/calcr_human___921,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl
A,B,0.172,4889,0.46,0.489,0.605,70.1,5,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/calcr_human___921,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl
A,B,0.295,12763,0.598,0.628,0.75,79.26,1,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/cx3c1_human___798,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl
A,B,0.307,14927,0.648,0.672,0.767,80.75,2,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/cx3c1_human___798,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl
A,B,0.413,33116,0.804,0.804,0.801,82.23,3,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/cx3c1_human___798,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl
A,B,0.306,25470,0.756,0.763,0.789,81.93,4,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/cx3c1_human___798,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl
A,B,0.329,27976,0.748,0.757,0.789,80.65,5,0,/projects/ilfgrid/data/Interspecies_GPCR_pipeline/3_models/AF-2.3.1/AF_model_ClassifierBenchmark/benchmiss/cx3c1_human___798,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl
